name,address,image,rating,description,totalscore,cantcomment
Quality Inn & Suites,3540 Cummings Hwy,Quality_Inn___Suites.png,6.968303382396698,"Hotels,Hotels Motels,Motels,Hotel,Lodges",6.968303382396698,1
Hillcrest Motel,706 N Main St,Hillcrest_Motel.png,6.967371582984924,"Hotels,Hotels and motels,Hotel and motel reservations,Travel and Tourism,Lodging,Hotels Motels,Motels,Hotel",13.934743165969849,2
Surrey Inn,403 E Highway 21,Surrey_Inn.png,6.967370808124542,"Hotels,Lodging,Motels,Hotel,Restaurants",6.967370808124542,1
Knights Inn Pendleton,310 Se Dorion Ave,Knights_Inn_Pendleton.png,6.967269062995911,"Hotels and motels,Hotel and motel reservations,Apartment Hotels,Hotels Motels,Hotel",6.967269062995911,1
Bardstown Parkview Motel,418 E Stephen Foster Ave,Bardstown_Parkview_Motel.png,6.965554237365723,"Hotels,Hotels and motels,Hotel and motel reservations,Motel,Lodging,Hotels Motels,Motels,Hotel",6.965554237365723,1
Hilton Garden Inn Chicago/Oakbrook Terrace,1000 Drury Lane,Hilton_Garden_Inn_Chicago_Oakbrook_Terrace.png,6.963726699352264,"Hotels Motels,Hotel",6.963726699352264,1
America's Best Value Inn,601 Talmage Rd,America_s_Best_Value_Inn.png,6.961917817592621,"Hotels,Family-Friendly Hotels,Budget Hotels,Hotels and motels,Hotel and motel reservations,Tourist Hotels,Hotels Motels,Business Hotels",6.961917817592621,1
Econo Lodge,2005 N. Superior,Econo_Lodge.png,6.96073842048645,"Hotels Motels,Hotel",6.96073842048645,1
The Baroness Hotel,1005 Spring St,The_Baroness_Hotel.png,6.959999024868012,"Extended Stay,Hotels and motels,Lodging,Hotels Motels,Hotel",6.959999024868012,1
Best Western Plus Inntowner Madison,2424 University Ave,Best_Western_Plus_Inntowner_Madison.png,6.958359524607658,"Hotels,Lodging,Banquet Halls and Reception Facilities,Hotels Motels,Hotel",13.916719049215317,2
Scottsdale Links Resort,16858 N Perimeter Dr,Scottsdale_Links_Resort.png,6.957972824573517,"Resort,Hotels and motels,Resorts,Resort and Hotel,Hotel",6.957972824573517,1
Best Western Seven Seas,411 Hotel Cir S,Best_Western_Seven_Seas.png,6.955111123395689,"Hotels,Restaurant,Lodging,Hotels Motels,Accommodations & Lodging,Motels,Hotel",918.0746682882308,132
Freehand Chicago,19 E Ohio St,Freehand_Chicago.png,6.952426351606846,"Hotels,Hotels and motels,Hotel",83.42911621928215,12
Oxford Inn Silverdale,9734 Silverdale Way NW,Oxford_Inn_Silverdale.png,6.947647899389267,"Hotels and motels,Inn,Hotel",6.947647899389267,1
Home-Towne Suites Clarksville,129 Westfield Ct,Home-Towne_Suites_Clarksville.png,6.945046752691269,"Hotels,Corporate Lodging,Hotel",6.945046752691269,1
Sunset Inn,818 1st Ave,Sunset_Inn.png,6.942920804023743,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel,Beauty salons",6.942920804023743,1
Residence Inn by Marriott Dallas Central Expressway,10333 North Central Expressway,Residence_Inn_by_Marriott_Dallas_Central_Expressway.png,6.9361391216516495,"Meeting Facilities,Hotels Motels,Hotel",41.6168347299099,6
Sportsman Lodge,768 Antelope Blvd,Sportsman_Lodge.png,6.928484916687012,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Motels,Hotel",6.928484916687012,1
Motel 6-perry,1004 Saint Patricks Dr,Motel_6-perry.png,6.919270088275273,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",20.75781026482582,3
Econo Lodge Lewiston,1021 Main St,Econo_Lodge_Lewiston.png,6.917680561542511,"Hotels,Hotels and motels,Hotel and motel reservations,Hotel",6.917680561542511,1
Motel 6 Redmond,2247 S Highway 97,Motel_6_Redmond.png,6.897990971803665,"Hotels,Lodging,Motels,Hotel",6.897990971803665,1
Grant Park Hotel,795 Pollard Blvd SW,Grant_Park_Hotel.png,6.875014781951904,"Family-Friendly Hotels,Hotels and motels,Budget Hotels,Motel,Lodging,Hotels Motels,Hotel Summerhill,Hotel,Business Hotels",13.750029563903809,2
Wingate By Wyndham Atlanta Galleria Center,2762 Cobb Pkwy SE,Wingate_By_Wyndham_Atlanta_Galleria_Center.png,6.874834316440776,"Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Weekend Getaway Hotels,Hotels Motels,Business Hotels,Hotel",543.1119109988213,79
Quality Inn & Suites,3100 Queen City Dr,Quality_Inn___Suites.png,6.867142885923386,"Family-Friendly Hotels,Budget Hotels,Tourist Hotels,Motel,Lodging,Hotels & Motels,Hotel,Business Hotels",6.867142885923386,1
Courtyard San Francisco Union Square,761 Post St,Courtyard_San_Francisco_Union_Square.png,6.855159244934717,"Hotels Motels,Hotel and Meeting Room Lower Nob Hill,Hotel",102.82738867402075,15
Econo Lodge-garibaldi,227 Garibaldi Ave,Econo_Lodge-garibaldi.png,6.846456497907639,"Hotels and motels,Hotel",6.846456497907639,1
Silver Sands Beach Resort,301 Ocean Dr,Silver_Sands_Beach_Resort.png,6.838466793298721,"Hotels,Resort,Resorts,Hotels and motels,Hotel Bar,Lodging,Hotels Motels,Cottages Cabins,Motels,Hotel",6.838466793298721,1
Quality Inn,15542 Highway 13 S,Quality_Inn.png,6.837304616967837,"Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Hotel and motel mgmt.,Motels,Hotel",41.02382770180702,6
Comfort Inn,40 International Cv,Comfort_Inn.png,6.831082344055176,"Hotels,Budget Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Tourist Hotels,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotel,Business Hotels",13.662164688110352,2
Clear Water Lakeshore Motel,11380 US Hwy 23,Clear_Water_Lakeshore_Motel.png,6.8205894231796265,"Hotels and motels,Hotel",6.8205894231796265,1
Hotel Felix,111 W Huron St,Hotel_Felix.png,6.813852936029434,"Hotels,Honeymoon Resorts,Hotels and motels,Resort and Hotel River North,Resort,Resorts Reservations,Resort and Hotel,Luxury Hotels,Hotels Motels,Hotel Bar River North,Hotel",68.13852936029434,10
Clarion Inn Suites-virginia Beach,2604 Atlantic Ave,Clarion_Inn_Suites-virginia_Beach.png,6.811166599392891,"Hotels,Hotels and motels,Hotel",13.622333198785782,2
Days Inn Orange ParkJacksonville,4280 Eldridge Loop,Days_Inn_Orange_ParkJacksonville.png,6.809959573878182,"Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",61.28963616490364,9
Hilton Garden Inn Los Angeles Montebello,801 Via San Clemente,Hilton_Garden_Inn_Los_Angeles_Montebello.png,6.791772961616516,"Hotels,Hotels and motels,Lodging,Hotel",6.791772961616516,1
Hampton Inn Lancaster,2041 Schorrway Drive,Hampton_Inn_Lancaster.png,6.780638545751572,"Hotels Motels,Hotel",13.561277091503143,2
Welcome Home Inn Bed and Breakfast,6640 Home Rd,Welcome_Home_Inn_Bed_and_Breakfast.png,6.77689266204834,"Bed Breakfasts,Bed & Breakfasts,Hotels Motels,Hotels & Motels,Hotel",13.55378532409668,2
Comfort Inn,2368 Lee Hwy,Comfort_Inn.png,6.7712185978889465,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Motels,Hotel",6.7712185978889465,1
Best Western Fort Lauderdale Airport/Cruise Port,1221 W State Road 84,Best_Western_Fort_Lauderdale_Airport_Cruise_Port.png,6.765254561390195,"Hotels,Lodging,Hotels Motels,Hotel",47.35678192973137,7
Comfort Inn,180 W I65 Service Rd S,Comfort_Inn.png,6.732813686132431,"Hotels,Hotels and motels,Budget Hotels,Motel,Lodging,Hotels Motels,Motels,Hotel",6.732813686132431,1
High Desert Motel,61310 29 Palms Hwy,High_Desert_Motel.png,6.721017211675644,"Hotels,Resorts,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Parks,Motels,Hotel",13.442034423351288,2
Quality Suites San Diego SeaWorld Area,631 Camino Del Rio S,Quality_Suites_San_Diego_SeaWorld_Area.png,6.695815512979472,"Hotels,Motels,Hotel",361.5740377008915,54
Motel 6 Atlanta Northwest - Marietta,2360 Delk Rd,Motel_6_Atlanta_Northwest_-_Marietta.png,6.695493638515472,"Hotels Motels,Hotel",33.47746819257736,5
Residence Inn by Marriott Dallas Market Center,6950 N Stemmons Freeway,Residence_Inn_by_Marriott_Dallas_Market_Center.png,6.689399681985378,"Meeting Facilities,Hotels Motels,Hotel",107.03039491176604,16
Motel 6 Salinas South - Monterey Area,1257 De La Torre Blvd,Motel_6_Salinas_South_-_Monterey_Area.png,6.667271226644516,"Hotels Motels,Hotel",6.667271226644516,1
Bertram Inn & Conference Center,600 N Aurora Rd,Bertram_Inn___Conference_Center.png,6.659465501705806,"Hotels and motels,Hotels Motels,Hotel,Convention Center",19.978396505117416,3
Comfort Inn,8226 Ohio River Rd,Comfort_Inn.png,6.655876159667969,"Hotels,Budget Hotels,Corporate Lodging,Tourist Hotels,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Business Hotels,Hotel",6.655876159667969,1
Juniper Springs Resort,4000 Meridian Boulevard,Juniper_Springs_Resort.png,6.653432667255402,"Hotels,Resorts,Hotel",6.653432667255402,1
Pacific Shores Inn,4802 Mission Blvd,Pacific_Shores_Inn.png,6.649790502511538,"Travel,Family-Friendly Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Hotels Motels,Hotel,Business Hotels",86.44727653265,13
Mega Inn,4600 Watt Ave,Mega_Inn.png,6.6475754380226135,"Hotels and motels,Hotel",6.6475754380226135,1
Best Western Northwest Inn,2361 W Northwest Hwy,Best_Western_Northwest_Inn.png,6.60903960135248,"Hotels Motels,Hotel",59.48135641217232,9
Apple Creek Cottages,1001 White Spar Rd,Apple_Creek_Cottages.png,6.599588587880135,"Hotels,Cottages,Lodging,Hotels Motels,Cottages Cabins,Motels,Hotel",13.19917717576027,2
WoodSpring Suites Jackson South,5590 I-55 South Frontage Road,WoodSpring_Suites_Jackson_South.png,6.5798033475875854,"Hotels Motels,Hotel",6.5798033475875854,1
Rawhide Motel,805 S Main St,Rawhide_Motel.png,6.542961239814758,"Hotels,B&bs / Inns,Hotels and motels,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",6.542961239814758,1
Comfort Inn,2145 E Florence Blvd,Comfort_Inn.png,6.516590237617493,"Hotels,Hotels and motels,Budget Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",6.516590237617493,1
Best Western Plus Salinas Valley Inn & Suites,187 Kern St,Best_Western_Plus_Salinas_Valley_Inn___Suites.png,6.501264065504074,"Hotels,Lodging,Hotels Motels,Hotel",19.503792196512222,3
Comfort Suites,118 Interstate Blvd,Comfort_Suites.png,6.497350066900253,"Motel,Lodging,Hotels Motels,Hotels & Motels,Hotel",19.49205020070076,3
Travelodge By Wyndham Phoenix Downtown,600 W Van Buren St,Travelodge_By_Wyndham_Phoenix_Downtown.png,6.496371696392695,"Hotels and motels,Hotels Motels,Hotel",19.489115089178085,3
Quality Inn,1255 Harrisburg Pike,Quality_Inn.png,6.484497060378392,"Hotels,Corporate Lodging,Hotels Motels,Motels,Hotel",38.90698236227036,6
Fairfield Inn Suites Naples,3808 White Lake Blvd,Fairfield_Inn_Suites_Naples.png,6.479074120521545,"Hotel and Resort,Hotels & Motels,Hotel",19.43722236156464,3
The Roosevelt Hotel,1531 7th Ave,The_Roosevelt_Hotel.png,6.476606408754985,"Hotels,Hotel",19.42981922626496,3
Comfort Suites,2625 Cascade Ave,Comfort_Suites.png,6.433430681626002,"Hotels,Motel,Lodging,Motels,Hotel",19.30029204487801,3
Quality Inn,555 S 3rd St,Quality_Inn.png,6.416256546974182,"Hotels,Budget Hotels,Hotels and motels,Hotel and motel reservations,Corporate Lodging,Lodging,Motels,Hotels & Motels,Hotel",6.416256546974182,1
Naples Courtyard Inn,2630 Tamiami Trl N,Naples_Courtyard_Inn.png,6.385039556026459,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Travel Agencies,Motels,Hotel",31.925197780132294,5
Nob Hill Hotel,835 Hyde St,Nob_Hill_Hotel.png,6.37691887418429,"Travel,Family-Friendly Hotels,Health Clubs Gyms,Budget Hotels,Tourist Hotels,Hotels Motels,Hotel,Business Hotels",95.65378311276436,15
Comfort Inn Yosemite Area,40489 Highway 41,Comfort_Inn_Yosemite_Area.png,6.361509990692139,"Hotels Motels,Hotel",31.807549953460693,5
Motel 6 Atlanta Downtown,311 Courtland St NE,Motel_6_Atlanta_Downtown.png,6.356817590839722,"Hotels Motels,Hotel",216.13179808855057,34
Quality Inn & Suites Anaheim at the Park,1166 W Katella Ave,Quality_Inn___Suites_Anaheim_at_the_Park.png,6.353915971517563,"Hotels and motels,Hotel and motel reservations,Event Ticket Agencies,Hotels Motels,Hotel",31.76957985758781,5
Super 8 Bloomington/Airport,7800 2nd Ave S,Super_8_Bloomington_Airport.png,6.345499879547528,"Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Business Hotels,Hotel",88.83699831366539,14
Bumbleberry Inn,97 Bumbleberry Ln,Bumbleberry_Inn.png,6.340639874339104,"Hotel and motel consultants,Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",12.681279748678207,2
Holiday Inn Express & Suites Mobile West - I-10,5190 Motel Ct,Holiday_Inn_Express___Suites_Mobile_West_-_I-10.png,6.330593906342983,"Hotel & Motel Reservations,Budget Hotels,Resorts,Travel and Tourism,Corporate Lodging,Lodging,Accommodations & Lodging,Banquet Halls and Reception Facilities,Motels,Accommodation Reservations,Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Tourist Hotels,Hotels Motels,Hotels & Motels,Beach Hotels,Business Hotels,Hotel",25.322375625371933,4
Margaritaville Island Hotel,131 Island Dr,Margaritaville_Island_Hotel.png,6.320899814367294,"Hotels and motels,Hotel and motel reservations,Hotel",12.641799628734589,2
Greenwich Inn,3201 Steiner St,Greenwich_Inn.png,6.300185785843776,"Hotels and motels,Hotel and motel reservations,Hotel",81.90241521596909,13
Best Western Carmel's Town House Lodge,5th And San Carlos PO Box 3574,Best_Western_Carmel_s_Town_House_Lodge.png,6.28510320186615,"Hotels,Lodging,Hotel",25.1404128074646,4
Buena Vista Motor Inn,1599 Lombard St,Buena_Vista_Motor_Inn.png,6.260886329870957,"Bed Breakfasts,Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Bed and breakfast, inns, etc.,Business Hotels",81.39152228832245,13
Moxy Chicago Downtown,530 N La Salle Dr,Moxy_Chicago_Downtown.png,6.254844918847084,"Hotels,Hotels and motels,Bar and grill restaurants,Hotel,Restaurants",25.019379675388336,4
Red Carpet Inn Unadilla,101 Robert St,Red_Carpet_Inn_Unadilla.png,6.249974116683006,"Hotels,Lodging,Motels,Hotel",12.499948233366013,2
Comfort Inn Atlanta Downtown South,795 Pollard Blvd Sw,Comfort_Inn_Atlanta_Downtown_South.png,6.246189182003339,"Hotels and motels,Hotel and motel reservations,Hotel",37.47713509202004,6
Baton Rouge Marriott,5500 Hilton Ave,Baton_Rouge_Marriott.png,6.239537999033928,"Hotels,Hotel Mid City South,Hotel",24.95815199613571,4
Charleston Plaza Hotel,1010 Washington St E,Charleston_Plaza_Hotel.png,6.236863017082214,"Hotels,Family-Friendly Hotels,Budget Hotels,Lodging,Hotels Motels,Motels,Hotel,Business Hotels,Hotel Downtown Charleston",12.473726034164429,2
Quality Inn Pittsburgh Airport,7011 Old Steubenville Pike US 2230 W,Quality_Inn_Pittsburgh_Airport.png,6.228400230407715,"Hotels,Motels,Hotel",12.45680046081543,2
Hampton Inn Suites Fremont,540 E County Road 89,Hampton_Inn_Suites_Fremont.png,6.224872067570686,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",24.899488270282745,4
The Westin Atlanta Airport,4736 Best Road,The_Westin_Atlanta_Airport.png,6.218963707486789,"Hotels,Wedding Sites,Hotels Motels,Hotel",37.31378224492073,6
Best Western Mesquite Inn,390 N Sandhill Blvd,Best_Western_Mesquite_Inn.png,6.206152446568012,"Hotels,Lodging,Hotels Motels,Hotel",24.82460978627205,4
Hard Rock Hotel Palm Springs,150 S Indian Canyon Dr,Hard_Rock_Hotel_Palm_Springs.png,6.205640584230423,"Hotels,Hotel",12.411281168460846,2
The Historic Jefferson Hotel,124 W Austin St,The_Historic_Jefferson_Hotel.png,6.192570015788078,"Hotels and motels,Hotel and motel reservations,Hotel",24.77028006315232,4
Days Inn-Easton,185 S 3rd St,Days_Inn-Easton.png,6.174596339464188,"Hotels,Family-Friendly Hotels,Budget Hotels,Corporate Lodging,Tourist Hotels,Lodging,Hotels Motels,Hotel,Business Hotels",12.349192678928375,2
Austin Motel,1220 S Congress Ave,Austin_Motel.png,6.161321237683296,"Hotels,Boutique Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Motel,Hotels Motels,Hotel,Motel Bouldin Creek",12.322642475366592,2
Econo Lodge,200 Robert Dann Dr,Econo_Lodge.png,6.138921469449997,"Hotels Motels,Hotels & Motels,Hotel",12.277842938899994,2
Days Inn-Reading Wyomissing,910 Woodland Rd,Days_Inn-Reading_Wyomissing.png,6.0966206073760985,"Hotels,Family-Friendly Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Motels,Hotel,Business Hotels",30.483103036880493,5
Best Western Of Walterboro,1428 Sniders Hwy,Best_Western_Of_Walterboro.png,6.0883553475141525,"Hotels,Lodging,Hotels Motels,Hotel",12.176710695028303,2
Hometown Inn Suites,3315 Southgate Ct SW,Hometown_Inn_Suites.png,6.081827799479167,"Hotels,Lodging,Hotels Motels,Motels,Hotel",18.2454833984375,3
"My Place Hotel-Grand Forks, ND",1315 S 42nd St,"My_Place_Hotel-Grand_Forks,_ND.png",6.065107327699661,"Hotels,Hotels and motels,Hotels Motels,Hotel",30.325536638498303,5
Buena Vista Palace,1900 E Buena Vista Dr,Buena_Vista_Palace.png,6.037538815289736,"Hotels and motels,Hotel",96.60062104463576,16
Comfort Suites Fresno River Park,102 E. Herndon Ave.,Comfort_Suites_Fresno_River_Park.png,6.010957578818004,"Hotels Motels,Hotel",18.03287273645401,3
Daniel Boone Motor Inn,150 Weddington Branch Rd,Daniel_Boone_Motor_Inn.png,6.00679774582386,"Hotels,Hotels and motels,Lodging,Bed & Breakfast & Inns,Motels,Hotel",12.01359549164772,2
Motel 6 Bakersfield Airport,5241 Olive Tree Ct,Motel_6_Bakersfield_Airport.png,5.998074581225713,"Hotels Motels,Hotel",17.99422374367714,3
Daisy Motel,3960 Highway 70 W,Daisy_Motel.png,5.989281704028447,"Hotels,Lodging,Motels,Hotel",17.967845112085342,3
WoodSpring Suites Allentown,5518 Oakview Drive,WoodSpring_Suites_Allentown.png,5.977652668952942,"Hotels,Lodging,Motels,Hotel",17.932958006858826,3
Midtown Western Inn,1401 2nd Ave,Midtown_Western_Inn.png,5.968917747338613,"Hotels and motels,Motel,Hotel",17.90675324201584,3
Baymont Inn & Suites Tampa Near Busch Gardens / Usf,3001 University Center Dr,Baymont_Inn___Suites_Tampa_Near_Busch_Gardens___Usf.png,5.966945193707943,"Hotels,Hotels and motels,Hotel and motel reservations,Hotel",95.47112309932707,16
La Quinta Inn & Suites Westminster Promenade,10179 Church Ranch Way,La_Quinta_Inn___Suites_Westminster_Promenade.png,5.935242503881455,"Hotels and motels,Hotel and motel reservations,Hotel,Hotels",11.870485007762907,2
Minna Hotel,509 Minna St,Minna_Hotel.png,5.837607227265835,"Boarding houses,Hotels and motels,Hotel and motel reservations,Hotel",23.35042890906334,4
The Monarch Hotel,1015 Geary St,The_Monarch_Hotel.png,5.74542584544734,"Budget Hotels,Lodging,Hotels Motels,Hotel",109.16309106349944,19
Extended Stay America San Diego - Fashion Valley,7444 Mission Valley Rd,Extended_Stay_America_San_Diego_-_Fashion_Valley.png,5.715720610959189,"Corporate Housing,Lodging,Hotels Motels,Hotel",40.010044276714325,7
Best Western Cityplace Inn,4150 N Central Expy,Best_Western_Cityplace_Inn.png,5.697971927268164,"Hotels Motels,Hotel",79.7716069817543,14
Bullock Hotel,633 Main St,Bullock_Hotel.png,5.667775623500347,"Hotels,Casinos,Hotel, Casino, and Bar,Lodging,Hotels Motels,Hotels & Motels,Motels,Hotel",22.67110249400139,4
The Francisco Bay Inn,1501 Lombard St,The_Francisco_Bay_Inn.png,5.655232939226874,"Hotels,Hotels and motels,Hotel",164.00175523757937,29
Knights Inn Market Center,1550 Empire Central,Knights_Inn_Market_Center.png,5.61228523689967,"Hotels,Family-Friendly Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Hotels Motels,Government Contractors,Hotels & Motels,Motels,Business Hotels,Hotel",145.9194161593914,26
Best Western Sandman Motel,236 Jibboom St,Best_Western_Sandman_Motel.png,5.579388648271561,"Corporate Housing,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Hotel and motel mgmt.,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",11.15877729654312,2
Wyndham Garden Baronne Plaza New Orleans,201 Baronne Street,Wyndham_Garden_Baronne_Plaza_New_Orleans.png,5.534747749567032,"Hotels,Hotel",11.069495499134064,2
Hampton Inn Alice,3135 East Main Street,Hampton_Inn_Alice.png,5.532463386654854,"Hotels Motels,Hotel",11.064926773309708,2
Partridge Inn,2110 Walton Way,Partridge_Inn.png,5.51601767539978,"Hotels,Hotel Bar,Motel,Bed & Breakfast & Inns,Motels,Hotel",11.03203535079956,2
The Eastland Hotel,112 N Lamar St,The_Eastland_Hotel.png,5.509928494691849,"Hotels and motels,Hotel and motel reservations,Hotel",5.509928494691849,1
Motel 6 Santa Maria,2040 N Preisker Ln,Motel_6_Santa_Maria.png,5.5063267052173615,"Hotels Motels,Hotel",5.5063267052173615,1
APPLE Inn,150 W Ann Arbor Ave,APPLE_Inn.png,5.5044731348752975,"Hotels,Hotels and motels,Lodging,Motels,Hotel",11.008946269750597,2
Homewood Suites by Hilton Sacramento-Roseville,401 Creekside Ridge Court,Homewood_Suites_by_Hilton_Sacramento-Roseville.png,5.502786561846733,"Hotels Motels,Hotel",11.005573123693466,2
Days Inn-Jackson,972 E Main St,Days_Inn-Jackson.png,5.500823080539703,"Hotels,Budget Hotels,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel",11.001646161079409,2
Fitzgerald Hotel,620 Post St,Fitzgerald_Hotel.png,5.500628074010213,"Hotels,Hotels and motels,Hotel and motel reservations,Hotel",16.50188422203064,3
Wood Spring Suites-orlando East,216 S Goldenrod Rd,Wood_Spring_Suites-orlando_East.png,5.499737970530987,"Hotels,Hotels and motels,Lodging,Motels,Hotel",21.998951882123947,4
Turner Falls Inn,5144 Highway 77 S,Turner_Falls_Inn.png,5.497303664684296,"Hotels,Hotels and motels,Lodging,Motels,Hotel",10.994607329368591,2
Hampton Inn Suites Tampa Northwest Oldsmar,4017 Tampa Rd,Hampton_Inn_Suites_Tampa_Northwest_Oldsmar.png,5.497283339500427,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",10.994566679000854,2
Super 8-Dover,348 N Dupont Hwy,Super_8-Dover.png,5.4958774745464325,"Family-Friendly Hotels,Hotels and motels,Hotel and motel reservations,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Business Hotels,Hotel",10.991754949092863,2
Rodeway Inn,19941 W Kellogg Dr,Rodeway_Inn.png,5.495659336447716,"Budget Hotels,Lodging,Hotels Motels,Hotel",10.991318672895432,2
Best Western Executive Inn,4026 Jackpot Rd,Best_Western_Executive_Inn.png,5.494090422987938,"Hotels,Lodging,Hotels Motels,Hotel",10.988180845975876,2
Hotel Tropica,663 Valencia St,Hotel_Tropica.png,5.488961115479469,"Hotels and motels,Motel,Hotel",10.97792223095894,2
Hotel Indigo Napa Valley,4195 Solano Ave,Hotel_Indigo_Napa_Valley.png,5.487279143598345,"Hotels and motels,Resorts,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel",49.3855122923851,9
Milwaukee Airport Inn,1716 W Layton Ave,Milwaukee_Airport_Inn.png,5.484873473644257,"Hotels,Motel,Hotel",16.45462042093277,3
Ramada Oklahoma City Near Bricktown,2001 E Reno Ave,Ramada_Oklahoma_City_Near_Bricktown.png,5.480983157952626,"Hotels,Hotels and motels,Hotels Motels,Hotel",16.44294947385788,3
Best Western Plus Forest Park Inn,375 Leavesley Rd,Best_Western_Plus_Forest_Park_Inn.png,5.480356678366661,"Hotels,Event Planning,Corporate Housing,Lodging,Hotels Motels,Hotel",10.960713356733322,2
Lemon Tree Hotel Suites,1600 E Lincoln Ave,Lemon_Tree_Hotel_Suites.png,5.47963359951973,"Hotels and motels,Hotel",27.398167997598648,5
Tryp Habana Libre,"23 Calle L e 23 y 25 Plaza De La Revolución Havana, La Habana 10300 Cuba",tryp-habana-libre.jpg,5.475855598847072,"El hotel 5 Estrellas Tryp Habana Libre, uno de los más emblemáticos de La Habana, está localizado en el corazón del Vedado. El hotel, con una altura majestuosa de 25 plantas y 572 habitaciones, ofrece impresionantes vistas de la ciudad y el mar. Ideal para hombres de negocios, eventos, vacaciones y lunas de miel.Habitaciones532 Habitaciones: 282 Standard, 250 Standard Vista Panorámica Gastronomía:4 Restaurantes (3 A la Carta,1 Buffet), 1 Cafetería, 2 Bares",16.427566796541214,3
Beach Aire Motel,1147 Sheridan Rd,Beach_Aire_Motel.png,5.474530592560768,"Hotels and motels,Hotel and motel reservations,Hotel",10.949061185121536,2
21c Museum Hotel Lexington,167 W Main St,21c_Museum_Hotel_Lexington.png,5.470521092414856,"Hotels,Hotels and motels,Hotel,Restaurants",10.941042184829712,2
Sleep Inn & Suites,6733 Bonanza Rd.,Sleep_Inn___Suites.png,5.470313906669617,"Hotels,Pet Friendly Hotels,Hotels and Lodging,Travel and Tourism,Hotels Motels,Motels,Hotel",5.470313906669617,1
St George Inn Suites St George,1221 S Main St,St_George_Inn_Suites_St_George.png,5.470198422670364,"Hotel and motel consultants,Hotels and motels,Hotel and motel reservations,Hotels & Motels",5.470198422670364,1
Rodeway Inn Suites,611 W Main St,Rodeway_Inn_Suites.png,5.469810783863068,"Hotels,Lodging,Hotels Motels,Motels,Hotel",5.469810783863068,1
Oak Tree Inn Irvine,1075 Richmond Rd,Oak_Tree_Inn_Irvine.png,5.469792008399963,"Hotels and motels,Hotel",5.469792008399963,1
West Bank Inn,2904 Washington Rd,West_Bank_Inn.png,5.4691771268844604,"Hotels and motels,Hotel and motel reservations,Banking,Hotel",10.93835425376892,2
Comfort Inn Humboldt Bay,4260 Broadway,Comfort_Inn_Humboldt_Bay.png,5.469147026538849,"Hotels,Family-Friendly Hotels,Budget Hotels,Lodging,Hotels Motels,Hotels & Motels,Hotel,Business Hotels",5.469147026538849,1
Thunderbird Motel,345 Idaho St,Thunderbird_Motel.png,5.4691415429115295,"Hotel and motel consultants,Hotels and motels,Motels,Hotel",5.4691415429115295,1
Motel 6-york North,125 Arsenal Rd,Motel_6-york_North.png,5.4686965346336365,"Hotels,Hotels and motels,Lodging,Motels,Hotel",5.4686965346336365,1
Sands Resort,801 Ocean Shores Blvd Nw,Sands_Resort.png,5.468348562717438,"Hotels,Condominiums,Resorts,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",5.468348562717438,1
New Orleans Inn,5035 Chef Menteur Hwy,New_Orleans_Inn.png,5.468121707439423,"Hotels,Hotels and motels,Lodging,Motels,Hotel",5.468121707439423,1
Best Western Brentwood,5581 Franklin Pike Cir,Best_Western_Brentwood.png,5.467852711677551,"Event Planning,Hotels and motels,Hotel and motel reservations,Hotel and motel mgmt.,Hotels Motels,Hotel",5.467852711677551,1
